Date/Time;Electricity:Facility [kW](Hourly);Fans:Electricity [kW](Hourly);Cooling:Electricity [kW](Hourly);Heating:Electricity [kW](Hourly);InteriorLights:Electricity [kW](Hourly);InteriorEquipment:Electricity [kW](Hourly);Gas:Facility [kW](Hourly);Heating:Gas [kW](Hourly);InteriorEquipment:Gas [kW](Hourly);Water Heater:WaterSystems:Gas [kW](Hourly)
 09/07  18:00:00;1025,240654;94,71476999;395,9317004;0;166,9389264;199,1109338;211,8690869;109,4889858;84,97004941;17,41005171
 09/07  19:00:00;1033,978547;94,71476999;396,3352125;0;166,9389264;191,6136585;230,509844;156,4538528;56,64669961;17,40929158
 09/07  20:00:00;900,2516007;94,71476999;396,2193856;0;100,1506573;124,5586935;255,9751755;190,6129048;56,64669961;8,715571089
 09/07  21:00:00;861,6621897;94,71476999;397,1649237;0;100,1506573;124,5586935;259,9228088;200,0648857;42,48502471;17,37289836
 09/07  22:00:00;793,8480505;94,71476999;397,0470513;0;46,09303362;124,5586935;263,5993355;226,5816171;28,3233498;8,694368552
 09/07  23:00:00;794,0750977;94,71476999;396,4314592;0;46,09303362;124,5586935;246,4003824;223,5442361;14,1616749;8,6944714
 09/07  24:00:00;780,3601409;94,71476999;395,1014073;0;46,09303362;113,3127805;255,4499845;232,4147634;5,664669961;17,37055114
 09/08  01:00:00;781,2298979;94,71476999;396,0123373;0;46,09303362;113,3127805;257,3662716;243,0067828;5,664669961;8,694818843
 09/08  02:00:00;781,5665906;94,71476999;396,3752215;0;46,09303362;113,3127805;250,1847014;235,8250887;5,664669961;8,694942735
 09/08  03:00:00;781,5365396;94,71476999;396,3592904;0;46,09303362;113,3127805;255,9655852;232,930694;5,664669961;17,37022119
 09/08  04:00:00;874,9203105;94,71476999;396,1649958;0;100,1506573;148,9693994;238,2660354;223,9060926;5,664669961;8,695272777
 09/08  05:00:00;878,0966519;100,9345266;392,7792615;0;100,1506573;149,8943994;358,0227019;335,1656377;14,1616749;8,69538927
 09/08  06:00:00;1108,020137;112,1658738;391,5052253;0;176,4710373;302,6124365;255,1762008;209,4816377;28,3233498;17,37121337
 09/08  07:00:00;1239,429126;131,6920383;388,9789454;0;243,2593065;310,1097119;193,0868773;133,097373;42,48502471;17,50447965
 09/08  08:00:00;1293,374211;143,0639707;390,2732889;0;243,2593065;310,1097119;151,0679168;68,06197385;56,64669961;26,35924332
 09/08  09:00:00;1328,953169;141,7129773;393,830548;0;243,2593065;302,6124365;125,7660485;56,8387341;42,48502471;26,44228973
 09/08  10:00:00;1338,50667;142,5071277;395,0486403;0;243,2593065;310,1097119;162,773562;56,55685624;70,80837451;35,40833122
 09/08  11:00:00;1339,801926;143,4037257;394,4043178;0;243,2593065;310,1097119;160,0271759;59,94444597;70,80837451;29,27435537
 09/08  12:00:00;1298,375575;144,5431994;393,6382029;0;243,2593065;310,1097119;166,6086813;63,14811966;70,80837451;32,65218708
 09/08  13:00:00;1332,794114;146,1765916;393,0948813;0;243,2593065;302,6124365;155,6406318;63,52961668;56,64669961;35,46431553
 09/08  14:00:00;1334,259249;148,3752593;392,3386478;0;243,2593065;302,6124365;132,4024815;63,35380325;42,48502471;26,56365352
 09/08  15:00:00;1334,675584;150,1488116;391,0414241;0;243,2593065;302,6124365;158,4236579;66,4168253;56,64669961;35,36013295
 09/08  16:00:00;1343,815269;153,0820821;390,6113001;0;243,2593065;310,1097119;176,1727754;64,79259158;84,97004941;26,41013443
 09/08  17:00:00;1345,469496;154,3869258;390,9609224;0;243,2593065;310,1097119;167,4414433;65,01049633;84,97004941;17,46089754
 09/08  18:00:00;1025,092568;94,71476999;395,8294829;0;166,9389264;199,1109338;209,342478;115,6579388;84,97004941;8,714489752
 09/08  19:00:00;1032,980279;94,71476999;395,8740353;0;166,9389264;191,6136585;226,5747749;152,5173117;56,64669961;17,41076352
 09/08  20:00:00;894,4895724;94,71476999;392,1028822;0;100,1506573;124,5586935;299,1610403;225,1050919;56,64669961;17,40924873
 09/08  21:00:00;859,5163955;94,71476999;395,654396;0;100,1506573;124,5586935;273,6340662;222,4513074;42,48502471;8,697734061
 09/08  22:00:00;792,6718239;94,71476999;395,9252657;0;46,09303362;124,5586935;265,344033;228,3250982;28,3233498;8,695584987
 09/08  23:00:00;793,2958278;94,71476999;395,6809169;0;46,09303362;124,5586935;269,8421221;238,3089633;14,1616749;17,37148384
 09/08  24:00:00;779,5670115;94,71476999;394,3294959;0;46,09303362;113,3127805;274,1099068;259,7519191;5,664669961;8,69331772
 09/09  01:00:00;780,6564102;94,71476999;395,4557745;0;46,09303362;113,3127805;288,7485628;265,7163987;5,664669961;17,36749415
 09/09  02:00:00;780,3910599;94,71476999;395,2206115;0;46,09303362;113,3127805;290,8862395;276,5276388;5,664669961;8,693930703
 09/09  03:00:00;770,1454845;94,71476999;387,781681;0;46,09303362;113,3127805;319,0813426;304,7226266;5,664669961;8,694046057
 09/09  04:00:00;765,4419629;94,71476999;376,7319666;0;55,62514452;113,3127805;353,6024889;330,5693859;5,664669961;17,3684331
 09/09  05:00:00;764,8652927;94,71476999;376,8689621;0;55,62514452;113,3127805;365,1189762;342,2629152;14,1616749;8,694386106
 09/09  06:00:00;829,7703288;94,71476999;376,6530498;0;65,15725541;176,8892702;323,6053495;286,5875008;28,3233498;8,694498845
 09/09  07:00:00;947,0883187;97,04653513;377,6376171;0;109,6827682;220,9681645;449,3015962;389,447157;42,48502471;17,36941454
 09/09  08:00:00;965,5707593;97,07519156;383,0227939;0;109,6827682;220,9681645;383,1470383;309,0603779;56,64669961;17,43996083
 09/09  09:00:00;1096,123446;105,058239;394,2351342;0;131,9455246;266,9558176;244,5644273;184,570085;42,48502471;17,50931758
 09/09  10:00:00;1109,202405;111,0209272;393,8226042;0;131,9455246;274,4530929;224,2551182;127,0951977;70,80837451;26,35154602
 09/09  11:00:00;1108,329145;105,1334164;397,742581;0;131,9455246;274,4530929;230,2166751;141,8340224;70,80837451;17,57427822
 09/09  12:00:00;1074,491929;103,6360564;397,3977065;0;131,9455246;274,4530929;258,2729512;161,1151905;70,80837451;26,34938617
 09/09  13:00:00;1067,239981;103,7380898;397,4493644;0;131,9455246;266,9558176;248,5914231;165,5963952;56,64669961;26,34832831
 09/09  14:00:00;1067,915129;104,5437065;397,3053783;0;131,9455246;266,9558176;229,8203745;160,9884249;42,48502471;26,34692493
 09/09  15:00:00;980,2328392;94,71476999;396,2776389;0;109,6827682;212,5458892;188,5145106;114,2981936;56,64669961;17,56961735
 09/09  16:00:00;984,0010528;94,71476999;394,3107498;0;109,6827682;220,0431645;238,0630488;126,7465823;84,97004941;26,34641705
 09/09  17:00:00;933,1237388;94,71476999;388,1858831;0;109,6827682;220,0431645;247,5528596;145,0849529;84,97004941;17,49785732
 09/09  18:00:00;891,1047018;94,71476999;385,8653704;0;100,1506573;199,1109338;309,1051638;206,7656666;84,97004941;17,3694478
 09/09  19:00:00;904,1359122;94,71476999;388,4396054;0;100,1506573;191,6136585;283,1644375;217,8234973;56,64669961;8,694240571
 09/09  20:00:00;787,5039988;94,71476999;384,5139013;0;55,62514452;124,5586935;336,6569666;271,3159045;56,64669961;8,694362465
 09/09  21:00:00;783,9422795;94,71476999;382,0790102;0;55,62514452;124,5586935;346,8580843;287,0040066;42,48502471;17,369053
 09/09  22:00:00;770,5215421;94,71476999;379,478259;0;46,09303362;124,5586935;349,9506041;312,9325604;28,3233498;8,694693913
 09/09  23:00:00;769,4889251;94,71476999;378,0994502;0;46,09303362;124,5586935;351,1370083;328,2805273;14,1616749;8,694806056
 09/09  24:00:00;756,4200627;94,71476999;378,0534301;0;46,09303362;113,3127805;365,8882923;342,8535228;5,664669961;17,37009954
 09/10  01:00:00;746,4144768;94,71476999;378,6122681;0;34,96165543;113,3127805;353,3890848;339,0292284;5,664669961;8,695186484
 09/10  02:00:00;749,9814906;94,71476999;381,0392187;0;34,96165543;113,3127805;343,5702083;329,2102175;5,664669961;8,69532088
 09/10  03:00:00;754,2780581;94,71476999;384,377807;0;34,96165543;113,3127805;346,9035414;323,8678635;5,664669961;17,37100803
 09/10  04:00:00;767,5091133;94,71476999;386,6036631;0;44,49376632;113,3127805;324,4480647;310,0877134;5,664669961;8,695681307
 09/10  05:00:00;774,0939071;94,71476999;391,4360529;0;44,49376632;113,3127805;324,0233657;301,1658926;14,1616749;8,695798246
 09/10  06:00:00;845,304837;94,71476999;395,8098365;0;54,02587722;176,8892702;266,1318707;220,4384882;28,3233498;17,37003261
 09/10  07:00:00;844,9383907;94,71476999;395,8932476;0;54,02587722;184,3865456;251,9701512;200,7913352;42,48502471;8,693791217
 09/10  08:00:00;924,7747386;94,71476999;396,2722166;0;65,15725541;220,0431645;247,9501081;173,872708;56,64669961;17,43070044
 09/10  09:00:00;916,5690547;94,71476999;395,4965057;0;65,15725541;212,5458892;229,7538344;169,775525;42,48502471;17,49328462
 09/10  10:00:00;923,9635746;94,71476999;395,6893744;0;65,15725541;220,0431645;271,2807921;174,1446137;70,80837451;26,32780388
 09/10  11:00:00;919,4424438;94,71476999;391,9953336;0;65,15725541;220,0431645;268,5021478;175,5463232;70,80837451;22,14745005
 09/10  12:00:00;922,1190189;94,71476999;394,7475112;0;65,15725541;220,0431645;255,5127466;162,9641721;70,80837451;21,74019991
 09/10  13:00:00;917,4569463;94,71476999;396,883988;0;65,15725541;212,5458892;241,3504542;158,3726486;56,64669961;26,33110594
 09/10  14:00:00;912,5123179;94,71476999;393,3522804;0;65,15725541;212,5458892;219,8561279;159,8096854;42,48502471;17,56141776
 09/10  15:00:00;905,3396257;94,71476999;388,3389241;0;65,15725541;212,5458892;250,3261157;167,3463468;56,64669961;26,33306924
 09/10  16:00:00;875,7494309;94,71476999;386,1424363;0;65,15725541;220,0431645;304,1192865;192,8191829;84,97004941;26,3300542
 09/10  17:00:00;825,6607561;94,71476999;384,1890191;0;54,02587722;184,3865456;328,4988734;226,0310279;84,97004941;17,49779606
 09/10  18:00:00;793,7388871;94,71476999;382,0628732;0;44,49376632;163,4543149;369,4737932;275,8090867;84,97004941;8,694657121
 09/10  19:00:00;803,9953363;94,71476999;381,7789739;0;44,49376632;155,9570395;344,8081644;270,7917958;56,64669961;17,36966893
 09/10  20:00:00;773,5763624;94,71476999;382,5088174;0;44,49376632;124,5586935;368,1816662;302,8399557;56,64669961;8,695010926
 09/10  21:00:00;769,4421402;94,71476999;379,5841104;0;44,49376632;124,5586935;369,4293893;318,2492363;42,48502471;8,695128279
 09/10  22:00:00;757,5658054;94,71476999;378,362139;0;34,96165543;124,5586935;387,8897253;342,1957675;28,3233498;17,37060803
 09/10  23:00:00;758,9947124;94,71476999;378,644966;0;34,96165543;124,5586935;370,2881057;347,4309513;14,1616749;8,695479483
 09/10  24:00:00;746,3230407;94,71476999;378,6960753;0;34,96165543;113,3127805;370,9613526;356,601079;5,664669961;8,695603697
 09/11  01:00:00;757,395594;94,71476999;378,5209726;0;46,09303362;113,3127805;379,8078474;356,7715453;5,664669961;17,37163219
 09/11  02:00:00;757,992931;94,71476999;378,803112;0;46,09303362;113,3127805;370,2088235;355,8481333;5,664669961;8,696020184
 09/11  03:00:00;762,5928938;94,71476999;382,1748886;0;46,09303362;113,3127805;368,072016;345,0403354;5,664669961;17,36701058
 09/11  04:00:00;857,9248593;94,71476999;385,9155126;0;100,1506573;148,9693994;330,7662269;316,4075323;5,664669961;8,694024563
 09/11  05:00:00;853,8852991;94,86095336;381,8088524;0;100,1506573;149,8943994;602,7406577;579,8848268;14,1616749;8,694156058
 09/11  06:00:00;1075,203832;96,9430977;380,0667695;0;176,4710373;302,6124365;421,2070514;375,5137257;28,3233498;17,36997592
 09/11  07:00:00;1194,896975;98,92751476;381,3059462;0;243,2593065;310,1097119;386,9584089;326,9685798;42,48502471;17,50480442
 09/11  08:00:00;1245,036011;100,458179;386,7970617;0;243,2593065;310,1097119;369,0680157;286,0674281;56,64669961;26,35388804
 09/11  09:00:00;1288,698353;102,7319578;392,9695764;0;243,2593065;302,6124365;311,3703351;242,4429874;42,48502471;26,44232294
 09/11  10:00:00;1299,238126;106,2981841;392,1413676;0;243,2593065;310,1097119;286,2473775;188,874802;70,80837451;26,56420099
 09/11  11:00:00;1302,164077;105,934858;394,31588;0;243,2593065;310,1097119;288,5508282;182,2577396;70,80837451;35,48471403
 09/11  12:00:00;1262,279375;106,9034039;395,2501643;0;243,2593065;310,1097119;294,5813767;188,4557038;70,80837451;35,31729836
 09/11  13:00:00;1294,111105;107,7395817;393,7925286;0;243,2593065;302,6124365;292,3132802;200,2035843;56,64669961;35,46299638
 09/11  14:00:00;1291,209807;109,2372075;390,567365;0;243,2593065;302,6124365;273,7283489;204,6686454;42,48502471;26,57467878
 09/11  15:00:00;1290,959397;110,9841776;389,0262298;0;243,2593065;302,6124365;294,4465911;202,4408303;56,64669961;35,3590612
 09/11  16:00:00;1296,236977;112,0353467;387,0788817;0;243,2593065;310,1097119;318,7368657;207,3554831;84,97004941;26,41133325
 09/11  17:00:00;1303,432947;116,7063944;388,2828761;0;243,2593065;310,1097119;297,4138472;194,9840807;84,97004941;17,45971708
 09/11  18:00:00;1015,000154;94,71476999;388,0838266;0;166,9389264;199,1109338;289,0787778;195,3947842;84,97004941;8,713944202
 09/11  19:00:00;1011,342346;94,71476999;379,2569063;0;166,9389264;191,6136585;313,4354329;239,3791524;56,64669961;17,40958094
 09/11  20:00:00;872,7357087;94,71476999;376,4829195;0;100,1506573;124,5586935;390,1360453;316,0791363;56,64669961;17,41020943
 09/11  21:00:00;836,8000158;94,71476999;379,1561909;0;100,1506573;124,5586935;390,6752736;339,4930917;42,48502471;8,697157158
 09/11  22:00:00;772,7956169;94,71476999;382,245956;0;46,09303362;124,5586935;393,6610105;356,6426448;28,3233498;8,695015864
 09/11  23:00:00;768,4597493;94,71476999;378,1290108;0;46,09303362;124,5586935;382,5973016;351,0652267;14,1616749;17,37040001
 09/11  24:00:00;756,6958062;94,71476999;378,6586412;0;46,09303362;113,3127805;363,1911895;348,8311304;5,664669961;8,695389155
 09/12  01:00:00;756,6526141;94,71476999;378,3141527;0;46,09303362;113,3127805;359,1712965;344,8110769;5,664669961;8,69554962
 09/12  02:00:00;755,5448542;94,71476999;377,5976535;0;46,09303362;113,3127805;377,2215665;354,1853719;5,664669961;17,37152469
 09/12  03:00:00;755,1971342;94,71476999;377,4380514;0;46,09303362;113,3127805;375,2736908;360,9130614;5,664669961;8,695959415
 09/12  04:00:00;847,7281622;94,71476999;376,6539982;0;100,1506573;148,9693994;373,173399;352,7268433;5,664669961;14,78188578
 09/12  05:00:00;859,1891067;95,94026111;384,6364044;0;100,1506573;149,8943994;543,2658813;517,8228925;14,1616749;11,28131396
 09/12  06:00:00;1078,245271;100,2767441;379,5539746;0;176,4710373;302,6124365;405,5081163;368,4906552;28,3233498;8,69411128
 09/12  07:00:00;1193,15869;103,0452473;377,3577357;0;243,2593065;310,1097119;385,6637077;322,1832303;42,48502471;20,99545279
 09/12  08:00:00;1240,571213;104,6801358;380,4780359;0;243,2593065;310,1097119;372,4439073;292,9475184;56,64669961;22,84968924
 09/12  09:00:00;1278,853216;106,2626526;383,2175666;0;243,2593065;302,6124365;345,5477785;276,6231328;42,48502471;26,43962107
 09/12  10:00:00;1297,219812;111,3918533;386,9446352;0;243,2593065;310,1097119;337,924586;231,6920727;70,80837451;35,42413875
 09/12  11:00:00;1309,740828;117,2825586;390,5565602;0;243,2593065;310,1097119;287,6167086;181,3337585;70,80837451;35,47457564
 09/12  12:00:00;1262,704914;114,2581142;389,9559763;0;243,2593065;310,1097119;296,3185111;199,0157905;70,80837451;26,49434612
 09/12  13:00:00;1287,300738;113,156103;384,568618;0;243,2593065;302,6124365;321,2550395;229,1273787;56,64669961;35,48096119
 09/12  14:00:00;1284,448577;114,7700702;381,1382968;0;243,2593065;302,6124365;313,5158422;235,6129432;42,48502471;35,4178743
 09/12  15:00:00;1286,84544;116,8466095;381,396944;0;243,2593065;302,6124365;308,2755;225,1065992;56,64669961;26,52220125
 09/12  16:00:00;1299,971718;120,9187206;382,2536115;0;243,2593065;310,1097119;321,2546286;209,8758018;84,97004941;26,40877739
 09/12  17:00:00;1313,40239;127,922594;385,6267206;0;243,2593065;310,1097119;276,8838013;174,4518632;84,97004941;17,46188867
 09/12  18:00:00;998,2301292;94,71476999;375,8489296;0;166,9389264;199,1109338;323,7733791;221,3922384;84,97004941;17,41109126
 09/12  19:00:00;1020,293317;94,71476999;388,8852519;0;166,9389264;191,6136585;360,5625208;286,5052729;56,64669961;17,41054824
 09/12  20:00:00;900,7522395;94,71476999;401,2844501;0;100,1506573;124,5586935;409,37624;344,0132709;56,64669961;8,716269464
 09/12  21:00:00;862,0597431;94,71476999;402,2732228;0;100,1506573;124,5586935;412,5284968;352,6693059;42,48502471;17,3741662
 09/12  22:00:00;798,1129441;94,71476999;405,1166454;0;46,09303362;124,5586935;413,4113046;376,3929116;28,3233498;8,695043216
 09/12  23:00:00;805,7892321;94,71476999;411,3449329;0;46,09303362;124,5586935;413,2697192;390,4128718;14,1616749;8,695172574
 09/12  24:00:00;806,6494814;94,71476999;424,5201152;0;46,09303362;113,3127805;423,6322;400,5966543;5,664669961;17,37087573
 09/13  01:00:00;808,3495217;94,71476999;426,4862276;0;46,09303362;113,3127805;419,7582375;405,3979617;5,664669961;8,695605854
 09/13  02:00:00;797,2641683;94,71476999;414,7652388;0;46,09303362;113,3127805;416,6878442;402,3274177;5,664669961;8,695756563
 09/13  03:00:00;784,9816351;94,71476999;403,6038593;0;46,09303362;113,3127805;417,3655981;394,3290002;5,664669961;17,37192795
 09/13  04:00:00;870,2189441;94,71476999;398,9651174;0;100,1506573;148,9693994;386,6111179;372,2502825;5,664669961;8,696165452
 09/13  05:00:00;870,1376453;96,86458105;394,9495194;0;100,1506573;149,8943994;535,2706736;503,7399653;14,1616749;17,36903342
 09/13  06:00:00;1086,758675;101,7111323;386,6687497;0;176,4710373;302,6124365;406,0889755;369,0714267;28,3233498;8,69419904
 09/13  07:00:00;1196,236414;105,8741847;377,4557901;0;243,2593065;310,1097119;393,6166182;333,6259921;42,48502471;17,50560139
 09/13  08:00:00;1238,160137;107,6693698;376,0665226;0;243,2593065;310,1097119;385,1095031;302,1068271;56,64669961;26,3559764
 09/13  09:00:00;1277,465341;109,0920178;379,7195001;0;243,2593065;302,6124365;353,3795344;284,4556344;42,48502471;26,43887536
 09/13  10:00:00;1294,710678;113,0041226;383,9784097;0;243,2593065;310,1097119;351,1345088;244,91055;70,80837451;35,4155843
 09/13  11:00:00;1310,367304;121,0917583;387,9235837;0;243,2593065;310,1097119;300,2765994;194,0013815;70,80837451;35,46684338
 09/13  12:00:00;1277,258472;128,7789959;388,4252651;0;243,2593065;310,1097119;252,3864923;155,0791298;70,80837451;26,49898799
 09/13  13:00:00;1309,083396;125,3912185;390,2764059;0;243,2593065;302,6124365;252,4564383;160,3367521;56,64669961;35,47298664
 09/13  14:00:00;1306,169578;123,1227094;390,1478043;0;243,2593065;302,6124365;249,7972976;171,9014445;42,48502471;35,41082843
 09/13  15:00:00;1301,317233;122,8036466;387,0394929;0;243,2593065;302,6124365;263,1751786;179,9975677;56,64669961;26,53091123
 09/13  16:00:00;1312,324388;127,9919726;385,779377;0;243,2593065;310,1097119;290,9639527;179,5851425;84,97004941;26,40876078
 09/13  17:00:00;1322,438795;135,9766649;386,4308401;0;243,2593065;310,1097119;245,6345467;143,2064957;84,97004941;17,45800159
 09/13  18:00:00;1008,943644;94,71476999;383,0681573;0;166,9389264;199,1109338;304,5978082;202,2162285;84,97004941;17,41153021
 09/13  19:00:00;1006,034272;94,71476999;375,5790094;0;166,9389264;191,6136585;325,537886;260,1776582;56,64669961;8,713528219
 09/13  20:00:00;882,1631537;94,71476999;384,3600387;0;100,1506573;124,5586935;408,5532656;334,4966932;56,64669961;17,40987275
 09/13  21:00:00;855,4520173;94,71476999;395,9090194;0;100,1506573;124,5586935;403,6023062;352,4199755;42,48502471;8,697305955
 09/13  22:00:00;796,1340153;94,71476999;403,3692146;0;46,09303362;124,5586935;423,8333965;378,1394104;28,3233498;17,37063629
 09/13  23:00:00;799,7981671;94,71476999;405,8413944;0;46,09303362;124,5586935;409,5300989;386,6728994;14,1616749;8,695524614
 09/13  24:00:00;799,2145878;94,71476999;416,7384708;0;46,09303362;113,3127805;416,45892;402,0985836;5,664669961;8,695666417
 09/14  01:00:00;808,6423529;94,71476999;426,7477537;0;46,09303362;113,3127805;430,6071037;407,5706203;5,664669961;17,37181351
 09/14  02:00:00;804,8212138;94,71476999;422,6207359;0;46,09303362;113,3127805;423,7355964;409,3747887;5,664669961;8,696137699
 09/14  03:00:00;806,189159;94,71476999;424,1340924;0;46,09303362;113,3127805;435,8323709;412,7973614;5,664669961;17,37033957
 09/14  04:00:00;893,6190388;94,71476999;420,8200016;0;100,1506573;148,9693994;408,993354;394,6344975;5,664669961;8,694186523
 09/14  05:00:00;890,5620455;97,22074316;413,744741;0;100,1506573;149,8943994;543,923827;521,0678204;14,1616749;8,694331731
 09/14  06:00:00;1103,19469;102,372836;400,6198951;0;176,4710373;302,6124365;429,5249743;383,8312464;28,3233498;17,37037807
 09/14  07:00:00;1202,188571;106,5923003;381,6553526;0;243,2593065;310,1097119;396,804689;336,8139861;42,48502471;17,50567821
 09/14  08:00:00;1237,328396;108,1480516;375,2664892;0;243,2593065;310,1097119;393,3537815;310,3515997;56,64669961;26,3554822
 09/14  09:00:00;1273,537737;109,4798694;375,5852607;0;243,2593065;302,6124365;352,3069828;283,3776682;42,48502471;26,44428993
 09/14  10:00:00;1281,96857;110,5895059;376,2150437;0;243,2593065;310,1097119;387,0630141;287,9565136;70,80837451;28,29812599
 09/14  11:00:00;1286,753883;111,7861821;378,0201891;0;243,2593065;310,1097119;379,6983128;275,1416695;70,80837451;33,74826875
 09/14  12:00:00;1250,73866;114,0569075;380,6639987;0;243,2593065;310,1097119;360,7337782;254,6048315;70,80837451;35,32057218
 09/14  13:00:00;1297,788972;122,4803261;383,8253602;0;243,2593065;302,6124365;294,0920066;201,9783501;56,64669961;35,46695684
 09/14  14:00:00;1299,771992;122,8544608;385,4696205;0;243,2593065;302,6124365;255,0565672;185,9999253;42,48502471;26,57161718
 09/14  15:00:00;1294,150243;120,5020856;383,5836331;0;243,2593065;302,6124365;292,3432568;200,3334447;56,64669961;35,36311249
 09/14  16:00:00;1301,644654;123,2113535;381,8008707;0;243,2593065;310,1097119;318,6574566;207,2783358;84,97004941;26,40907138
 09/14  17:00:00;1308,861224;127,6326747;382,7765607;0;243,2593065;310,1097119;292,3403836;189,9088221;84,97004941;17,46151211
 09/14  18:00:00;1002,667834;94,71476999;376,7732695;0;166,9389264;199,1109338;335,772373;242,0875715;84,97004941;8,714752019
 09/14  19:00:00;1032,500488;94,71476999;399,2194634;0;166,9389264;191,6136585;374,9433319;300,8852899;56,64669961;17,41134243
 09/14  20:00:00;916,2203877;94,71476999;414,6886932;0;100,1506573;124,5586935;431,6845141;357,625775;56,64669961;17,41203956
 09/14  21:00:00;875,8907582;94,71476999;414,0932493;0;100,1506573;124,5586935;414,5355741;363,3524999;42,48502471;8,69804947
 09/14  22:00:00;806,8552812;94,71476999;412,9980724;0;46,09303362;124,5586935;421,0009803;383,9817086;28,3233498;8,695921941
 09/14  23:00:00;811,5989426;94,71476999;416,3943775;0;46,09303362;124,5586935;424,4132731;392,8793419;14,1616749;17,3722563
 09/14  24:00:00;799,3970951;94,71476999;416,5382891;0;46,09303362;113,3127805;413,2900616;398,9309466;5,664669961;8,694445036
 09/15  01:00:00;818,5651427;94,71476999;437,5598814;0;46,09303362;113,3127805;431,9457333;408,9126225;5,664669961;17,36844089
 09/15  02:00:00;831,6192437;94,71476999;452,0611705;0;46,09303362;113,3127805;430,4837181;416,1245938;5,664669961;8,694454334
 09/15  03:00:00;836,8260655;94,71476999;457,9063442;0;46,09303362;113,3127805;435,4592348;421,099962;5,664669961;8,694602814
 09/15  04:00:00;931,4375401;94,71476999;459,4664458;0;100,1506573;148,9693994;428,4380469;405,4037313;5,664669961;17,36964564
 09/15  05:00:00;934,7052135;97,16258852;460,0543201;0;100,1506573;149,8943994;561,1632636;538,3065399;14,1616749;8,695048795
 09/15  06:00:00;1145,655238;102,4478636;444,8021067;0;176,4710373;302,6124365;444,1008341;407,082287;28,3233498;8,695197299
 09/15  07:00:00;1229,778208;106,640445;407,5116105;0;243,2593065;310,1097119;432,7894169;364,0538421;42,48502471;26,25055009
 09/15  08:00:00;1245,966696;107,9626391;382,5863323;0;243,2593065;310,1097119;401,6676989;327,4419684;56,64669961;17,57903094
 09/15  09:00:00;1273,10921;109,1336667;376,1601877;0;243,2593065;302,6124365;373,9022901;296,1675068;42,48502471;35,24975864
 09/15  10:00:00;1286,299509;110,3199826;379,8356339;0;243,2593065;310,1097119;375,1402851;277,7542208;70,80837451;26,57768976
 09/15  11:00:00;1291,325635;112,2799694;381,3219465;0;243,2593065;310,1097119;367,2391383;260,9489017;70,80837451;35,48186209
 09/15  12:00:00;1258,550886;118,1548209;383,1271857;0;243,2593065;310,1097119;321,1350557;221,7285256;70,80837451;28,59815559
 09/15  13:00:00;1290,857838;117,5307152;383,2898136;0;243,2593065;302,6124365;306,1529021;216,1328713;56,64669961;33,37333119
 09/15  14:00:00;1289,42962;116,7581881;383,1492305;0;243,2593065;302,6124365;300,2137392;222,3032837;42,48502471;35,42543078
 09/15  15:00:00;1291,635211;118,4743009;383,6117135;0;243,2593065;302,6124365;305,2391794;213,2339908;56,64669961;35,35848899
 09/15  16:00:00;1300,628366;121,9110056;382,746115;0;243,2593065;310,1097119;322,7042079;211,3241728;84,97004941;26,40998564
 09/15  17:00:00;1316,76971;132,8079106;385,0358301;0;243,2593065;310,1097119;273,1204012;170,6918923;84,97004941;17,45845946
 09/15  18:00:00;1013,769612;94,71476999;383,9858107;0;166,9389264;199,1109338;294,4740642;200,7880179;84,97004941;8,715996878
 09/15  19:00:00;1005,547205;94,71476999;375,7157707;0;166,9389264;191,6136585;339,9729785;265,9151277;56,64669961;17,41115115
 09/15  20:00:00;890,054678;94,71476999;391,9746617;0;100,1506573;124,5586935;408,9125643;343,5507435;56,64669961;8,715121209
 09/15  21:00:00;862,6547717;94,71476999;402,7774527;0;100,1506573;124,5586935;417,7556379;357,8953826;42,48502471;17,37523058
 09/15  22:00:00;798,6580409;94,71476999;405,5353023;0;46,09303362;124,5586935;416,046726;379,0289627;28,3233498;8,694413473
 09/15  23:00:00;800,0212163;94,71476999;405,967714;0;46,09303362;124,5586935;417,3154679;385,7845362;14,1616749;17,36925677
 09/15  24:00:00;795,0002109;94,71476999;412,2708381;0;46,09303362;113,3127805;413,8595914;399,5000698;5,664669961;8,694851633
 09/16  01:00:00;806,3497816;94,71476999;424,1049216;0;46,09303362;113,3127805;421,3244947;406,9647862;5,664669961;8,695038545
 09/16  02:00:00;807,5745044;94,71476999;425,5491712;0;46,09303362;113,3127805;434,0537316;411,0184843;5,664669961;17,37057737
 09/16  03:00:00;817,4271174;94,71476999;436,4390613;0;46,09303362;113,3127805;431,0782225;416,7180306;5,664669961;8,695521927
 09/16  04:00:00;828,9817896;94,71476999;438,0126163;0;55,62514452;113,3127805;422,9084379;408,5480939;5,664669961;8,695674009
 09/16  05:00:00;821,6875475;94,71476999;430,0907092;0;55,62514452;113,3127805;438,774013;407,2405366;14,1616749;17,37180146
 09/16  06:00:00;884,9658245;94,71476999;427,7656786;0;65,15725541;176,8892702;382,3762418;345,3567652;28,3233498;8,696126797
 09/16  07:00:00;983,6825614;96,05656372;410,8697607;0;109,6827682;220,9681645;510,8010402;459,6197286;42,48502471;8,69628689
