;name;address;latitude;longitude;avg_rating;avg_price;category;review_count
1120;半岛皇宫KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区顾戴路1178弄31号;31.13886;121.3853;0.0;0.0;KTV;0
1121;东苑焦点娱乐城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区顾戴路1178弄31号;31.1388;121.38524;0.0;0.0;KTV;0
1122;鑫星娱乐总汇(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区顾戴路1178弄31号;31.13881;121.38524;0.0;0.0;KTV;0
1123;娱乐会所KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区光华路186临;31.07071;121.39377;0.0;0.0;KTV;0
1124;唱吧(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区广灵四路339-1号;31.28729;121.4723;0.0;0.0;KTV;0
1125;歌蝶舞KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区国庆路38号北市商场2楼;31.24075;121.47045;0.0;0.0;KTV;0
1126;君子兰KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区航北路19号;31.1747;121.35921;0.0;0.0;KTV;0
1127;友聚会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区航新路630号;31.17566;121.34476;0.0;0.0;KTV;0
1128;御岛会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区和龙路459临;31.34735;121.56966;0.0;0.0;KTV;0
1129;紫薇娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区荷泽路558号;31.26531;121.5945;0.0;0.0;KTV;0
1130;梦夜KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区鹤望路495-27号;31.24398;121.32196;0.0;0.0;KTV;0
1131;兰鑫KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区鹤望路347号;31.24618;121.32577;0.0;0.0;KTV;1
1132;至尊国际会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区虹井路288号;31.17688;121.37105;35.0;0.0;KTV;0
1133;雨人娱乐厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区虹梅路2680-8号;31.17684;121.39495;0.0;0.0;KTV;0
1134;幸运之星商务会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区虹梅路3721号3楼;31.1913;121.38447;30.0;0.0;KTV;0
1135;森隆歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区虹梅南路2049号;31.10588;121.43048;0.0;0.0;KTV;0
1136;老爷子俱乐部(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);长宁区虹桥路1900号新苑宾馆6号楼1楼;31.19617;121.38889;0.0;0.0;KTV;0
1137;MUZONE FAMILY MUSIC PLAZA(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区虹泉路1000号A座309室;31.17038;121.37503;30.0;0.0;KTV;0
1138;歌谣19KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区虹泉路1078号井亭天地;31.169855;121.373764;30.0;0.0;KTV;0
1139;明波KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区虹莘路3779临;31.16703;121.37267;0.0;0.0;KTV;0
1140;都来蜜KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区虹中路388弄16号莲荷国生活馆501号;31.18429;121.38314;0.0;0.0;KTV;0
1141;来梦音乐沙龙(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区呼兰路595号;31.34361;121.44716;0.0;0.0;KTV;0
1142;123音乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区呼玛路624号;31.33882;121.44707;0.0;0.0;KTV;0
1143;华鑫会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区呼玛路632号;31.33877;121.44691;0.0;0.0;KTV;0
1144;文怡537会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区呼玛路537-2号临;31.34013;121.44928;0.0;0.0;KTV;0
1145;笙歌KTV娱乐城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区虎林路58号;31.32886;121.45972;0.0;0.0;KTV;1
1146;银飞音乐休闲会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区虎林路609号;31.34106;121.45603;0.0;0.0;KTV;0
1147;冠韵KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区沪南公路7508弄6号;31.029;121.65454;0.0;0.0;KTV;0
1148;蓝带国际会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区沪南公路西乐路交界处东南方向;31.0399;121.73584;0.0;0.0;KTV;0
1149;不夜城歌舞厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区沪南路2575号;31.14917;121.56704;0.0;0.0;KTV;0
1150;嘉红娱乐城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区沪南路3668号;31.10716;121.56892;0.0;0.0;KTV;0
1151;皇轩KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区沪青平公路285号;31.17916;121.3488;0.0;0.0;KTV;0
1152;星光灿烂(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);青浦区沪青平公路5768号;31.13731;121.10841;0.0;0.0;KTV;0
1153;源梦KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区沪松公路1432号;31.13855;121.31928;0.0;0.0;KTV;0
1154;东满娱乐总汇(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区沪松公路1442号;31.13796;121.31877;0.0;0.0;KTV;0
1155;金葩丝会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区沪松公路1506号;31.13668;121.31493;0.0;0.0;KTV;0
1156;康乐城KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区沪太路1528大华商务中心;31.28011;121.42299;0.0;0.0;KTV;0
1157;缘梦娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区沪太支路1530号;31.29954;121.41508;0.0;0.0;KTV;0
1158;天地海娱乐会所KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区沪太支路1388-2号临;31.29971;121.41729;0.0;0.0;KTV;0
1159;红珊瑚娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区沪太支路1492号;31.29957;121.41552;0.0;0.0;KTV;0
1160;快乐老家KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区沪太支路1456号;31.29966;121.41607;0.0;0.0;KTV;0
1161;天使之翼KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区沪太支路1486号2楼;31.29962;121.41577;0.0;0.0;KTV;0
1162;晨新KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区沪亭南路301号;31.13315;121.32544;0.0;0.0;KTV;0
1163;唐宫KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区沪宜公路1158号5楼;31.29535;121.30336;0.0;0.0;KTV;0
1164;升豪娱乐总汇(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区沪宜公路3518-10号;31.37389;121.24766;0.0;0.0;KTV;0
1165;生宏歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);青浦区华强街新益路路口;31.24078;121.22619;0.0;0.0;KTV;1
1166;银屋会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区华夏东路2620号3号楼;31.1997;121.70336;0.0;0.0;KTV;0
1167;时光隧道KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区华夏东路2021号;31.20089;121.69027;0.0;0.0;KTV;0
1168;乐翻天KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区华夏二路707号;31.18616;121.68638;0.0;0.0;KTV;0
1169;风雅阁娱乐总汇(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区环镇北路543号3楼;31.30793;121.4057;0.0;0.0;KTV;1
1170;蓝色港湾KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区环城路574号;31.01118;121.25313;0.0;0.0;KTV;0
1171;云华KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区环城路574号;31.01095;121.2532;0.0;0.0;KTV;0
1172;新雅聚KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区环城路698-702号;31.0116;121.24939;0.0;0.0;KTV;0
1173;魅力四射(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区环城路8号;31.3923;121.25811;0.0;0.0;KTV;1
1174;唐潮歌舞厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区环镇北路543号;31.30799;121.40563;0.0;0.0;KTV;0
1175;畅想歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区黄陵路255号2楼;31.26436;121.42786;0.0;0.0;KTV;0
1176;大鹏歌厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区惠东路361号;31.04401;121.76966;0.0;0.0;KTV;0
1177;帝芳妮(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区霍山路801-1号临;31.26112;121.52168;0.0;0.0;KTV;0
1178;歌友汇(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区吉林路18临;31.26084;121.5195;0.0;0.0;KTV;0
1179;夜来香KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区吉浦路339号2楼;31.30584;121.49064;0.0;0.0;KTV;1
1180;帝亨娱乐城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区纪翟路106临;31.20623;121.29593;30.0;0.0;KTV;1
1181;太极岛KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区纪翟路61-1号临3楼;31.20588;121.29716;0.0;0.0;KTV;0
1182;醇享KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区嘉定镇梅园路185-2号;31.38275;121.24259;30.0;0.0;KTV;0
1183;冈湾娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区嘉松北路518号;31.35881;121.18052;0.0;0.0;KTV;0
1184;赛月KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区嘉行公路225弄14号;31.3987;121.25414;0.0;0.0;KTV;2
1185;Grammy视听歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区嘉怡路296号;31.26487;121.34822;0.0;0.0;KTV;0
1186;酷乐玩家(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区剑川路165号;31.04181;121.46674;0.0;0.0;KTV;0
1187;钻星KTV夜总会(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);长宁区剑河路427号;31.21352;121.36761;0.0;0.0;KTV;0
1188;舒啸KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区江桥二村商业街53号附近;31.25727;121.34744;0.0;0.0;KTV;0
1189;双浩音乐歌厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区江桥二村商业区内;31.25801;121.34741;0.0;0.0;KTV;0
1190;紫星会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区江桥二村商业区五缘超市旁;31.25805;121.34744;0.0;0.0;KTV;0
1191;小桥流水(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区金高路1050-6号临;31.28346;121.60988;0.0;0.0;KTV;1
1192;哆来咪会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区金亭公路623号附近;31.11214;121.7689;0.0;0.0;KTV;0
1193;白领娱乐有限公司(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区进贤路256-258号;31.19397;121.69139;0.0;0.0;KTV;0
1194;宝丽金KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区靖远路1208号;31.25497;121.32486;0.0;0.0;KTV;0
1195;小有天名人国际娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区靖远路1118临;31.25473;121.32619;0.0;0.0;KTV;0
1196;金宫丽花KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区靖远路694号;31.25485;121.33492;0.0;0.0;KTV;1
1197;轻舞飞扬KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区九亭大街356号;31.13098;121.33218;0.0;0.0;KTV;0
1198;绅钰KTV酒吧(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区九新公路403号;31.12181;121.32233;0.0;0.0;KTV;0
1199;晶龙娱乐有限公司(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区九星综合市场星东路615号8号楼201-210号;31.15271;121.37452;0.0;0.0;KTV;0
1200;飞云恋歌厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);青浦区酒龙路248临;31.10867;121.06152;0.0;0.0;KTV;0
1201;颖新歌舞厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区菊太路325弄1号楼1023室附近;31.35316;121.37156;0.0;0.0;KTV;0
1202;金瑶KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区俱进路309号;31.29987;121.60973;0.0;0.0;KTV;0
1203;麦道KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区聚丰园路198号3楼;31.31507;121.3836;0.0;0.0;KTV;1
1204;色界御品会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区康沈路1001号附近;31.1289;121.57474;0.0;0.0;KTV;0
1205;云娜(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区康沈路1011号;31.12851;121.57477;0.0;0.0;KTV;0
1206;倾人国KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区康沈路1003号;31.12888;121.57476;0.0;0.0;KTV;0
1207;怡怡KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区康沈路1342号;31.12336;121.57484;0.0;0.0;KTV;0
1208;新霓裳KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区康沈路1646弄31号附近;31.11585;121.57462;0.0;0.0;KTV;0
1209;逐缘KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区昆港公路468号;31.00617;121.15025;0.0;0.0;KTV;0
1210;逐缘娱乐总汇(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区昆港公路472号;31.00617;121.15025;0.0;0.0;KTV;0
1211;翔天KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区控江路71号;31.2892;121.54937;30.0;0.0;KTV;0
1212;金亭国会(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区涞亭南路151号;31.13827;121.33513;0.0;0.0;KTV;0
1213;花样年华KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区涞亭南路66号;31.14242;121.33238;0.0;0.0;KTV;0
1214;豪门KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区涞亭南路6号附近;31.14527;121.33085;0.0;0.0;KTV;0
1215;阁林KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区老沪闵路1434识别;31.11512;121.43672;0.0;0.0;KTV;0
1216;汉城KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区里仁村104-3号;31.11623;121.57523;0.0;0.0;KTV;0
1217;七彩娱乐总汇(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区里仁村108-3号;31.1162;121.57476;0.0;0.0;KTV;0
1218;依家依歌舞娱乐休闲会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区凉城路638号;31.29471;121.47138;0.0;0.0;KTV;0
1219;好心情唱吧(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区辽源东路56-58号;31.27806;121.53548;0.0;0.0;KTV;0
1220;哆唻咪(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区辽源东路52号;31.27803;121.53537;0.0;0.0;KTV;0
1221;麦克风演艺歌厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区辽源西路101号;31.26877;121.51332;0.0;0.0;KTV;0
1222;开平KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区灵山路1786号;31.24157;121.57059;0.0;0.0;KTV;0
1223;铭人KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区灵石路1188号华仁商务大厦;31.27116;121.42675;0.0;0.0;KTV;0
1224;三林OK厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区灵岩南路1192号3楼;31.14016;121.50062;0.0;0.0;KTV;0
1225;来奥音乐沙龙(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区岭南路591号;31.31583;121.45539;0.0;0.0;KTV;0
1226;君缘KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区龙吴路3201号;31.09633;121.45576;0.0;0.0;KTV;0
1227;豪漫KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区龙镇路6号;31.41801;121.42736;0.0;0.0;KTV;0
1228;天天唱吧(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区隆昌路657-1号;31.27873;121.54013;0.0;0.0;KTV;0
1229;恋之雨音乐俱乐部(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);徐汇区罗香路172-1号;31.13523;121.43781;0.0;0.0;KTV;0
1230;立源KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区洛川东路161号洛川商务楼;31.27194;121.46426;30.0;0.0;KTV;0
1231;Beer Bar(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);卢湾区茂名南路12-1号;31.22301;121.46015;35.0;0.0;KTV;0
1232;蓝钻KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区梅川路1518号3楼;31.24601;121.37729;0.0;0.0;KTV;0
1233;云云KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区梅陇路103号2楼;31.13659;121.41346;0.0;0.0;KTV;0
1234;158KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区梅陇西路23临;31.13638;121.41364;0.0;0.0;KTV;0
1235;盈泰KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区梅园路183号3楼;31.38237;121.24277;0.0;0.0;KTV;0
1236;情依依KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区梅园路185-6号;31.38295;121.24255;0.0;0.0;KTV;0
1237;星晨歌舞厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区梅园路200号;31.38292;121.24225;0.0;0.0;KTV;0
1238;云河KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区妙境路208号;31.1957;121.6894;0.0;0.0;KTV;0
1239;沙鸥隆中吟KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区妙境路348-352号;31.19418;121.68981;0.0;0.0;KTV;0
1240;蓝色冰点KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区妙境路563号;31.19045;121.6913;0.0;0.0;KTV;0
1241;好迪兴娱乐城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区妙境路569号;31.19027;121.69134;0.0;0.0;KTV;0
1242;金钱雨KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区妙境路770号;31.18689;121.69181;0.0;0.0;KTV;0
1243;聚源KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区民和路218号;31.26709;121.46438;0.0;0.0;KTV;0
1244;翔韵会所KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区民主街155号;31.29036;121.30898;0.0;0.0;KTV;0
1245;一甸缘KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区民主街285弄20号;31.29035;121.30768;30.0;0.0;KTV;0
1246;今生缘KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区牟平路15临;31.2676;121.59751;0.0;0.0;KTV;0
1247;飞跃梦想娱乐(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区牟平路171号;31.26575;121.59965;0.0;0.0;KTV;0
1248;金公主娱乐城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区牟平路187号;31.26542;121.59998;0.0;0.0;KTV;0
1249;水竹情(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区牟平路77号;31.26667;121.59826;0.0;0.0;KTV;0
1250;宝工茶室KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区牡丹江路209号;31.37962;121.49813;0.0;0.0;KTV;0
1251;宝露商务娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区牡丹江路209号;31.37972;121.49796;0.0;0.0;KTV;0
1252;天天唱吧(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区内江路9-3号;31.27334;121.5543;0.0;0.0;KTV;0
1253;卫军KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区南城路23号;31.02812;121.59593;0.0;0.0;KTV;0
1254;伟恩休闲屋(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区南大路86弄2号;31.29969;121.40606;0.0;0.0;KTV;0
1255;哥伦布KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);徐汇区南丹路15号4楼;31.18929;121.43556;0.0;0.0;KTV;0
1256;南华苑娱乐中心(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);青浦区南华苑度假村内;31.23607;121.22228;0.0;0.0;KTV;0
1257;心潮澎湃KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区南华路238弄6号;31.29023;121.30721;0.0;0.0;KTV;1
1258;小城大爱KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区南芦公路958号;30.96226;121.74461;0.0;0.0;KTV;0
1259;华月俱乐部KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区南泉北路1029号中电大厦;31.22559;121.51912;0.0;0.0;KTV;0
1260;情缘南山KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区南山路100号;31.25685;121.46507;0.0;0.0;KTV;1
1261;南石大酒店KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区南石二路113-115号;31.24497;121.40333;0.0;0.0;KTV;0
1262;流星雨KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区年家浜路366弄18号;31.11596;121.57673;30.0;0.0;KTV;2
1263;凤之雨茶坊OK(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区宁武路264号乙号2楼;31.26855;121.54475;0.0;0.0;KTV;1
1264;欧罗吧休闲娱乐城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区潘泾路集贤路西北交界处;31.42137;121.3654;0.0;0.0;KTV;0
1265;天韵OK(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区平凉路1559号;31.2663;121.53976;0.0;0.0;KTV;0
1266;晓梦OK厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区平凉路557号3楼;31.25687;121.52371;0.0;0.0;KTV;0
1267;都市星空商务会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);长宁区平塘路699号;31.20646;121.36538;0.0;0.0;KTV;0
1268;花都(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);徐汇区蒲汇塘路98号1-2楼;31.18679;121.43403;30.0;0.0;KTV;0
1269;森林歌舞厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区浦东北路3233号;31.33253;121.57178;0.0;0.0;KTV;0
1270;天歌(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区浦东大道2690号;31.2657;121.56986;0.0;0.0;KTV;0
1271;洪兴祁浪KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区祁连山路689号;31.28289;121.37878;0.0;0.0;KTV;0
1272;祁丰KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区祁连山路2602临;31.31318;121.38102;0.0;0.0;KTV;0
1273;红人馆娱乐城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);青浦区青松路377号;31.14036;121.11711;0.0;0.0;KTV;1
1274;新波波音乐唱吧(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区虬江路1011号3楼;31.25225;121.47307;0.0;0.0;KTV;0
1275;丽丽情缘会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区曲阳路566号6楼;31.27983;121.49113;30.0;0.0;KTV;0
1276;钻星商务会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);长宁区泉口路150号附近;31.21351;121.36764;0.0;0.0;KTV;0
1277;帝林演艺吧(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区人民南路66-9号附近;31.00323;121.22928;0.0;0.0;KTV;0
1278;缤纷5号(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区荣乐东路1819号;31.01721;121.25813;0.0;0.0;KTV;0
1279;彩虹歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区三林路490号;31.13889;121.50155;0.0;0.0;KTV;0
1280;金隋KTV娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区三鲁公路2679号;31.06897;121.52531;0.0;0.0;KTV;1
1281;金泉音乐沙龙(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区三泉路887号;31.31755;121.44053;0.0;0.0;KTV;0
1282;航星KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区商志路17号附近;31.02833;121.5971;30.0;0.0;KTV;1
1283;紫苑KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区上南路7959弄;31.11932;121.57451;0.0;0.0;KTV;0
1284;雨龙KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);徐汇区上中西路748号;31.13125;121.41709;0.0;0.0;KTV;0
1285;花城娱乐(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);青浦区胜利路63号;31.15409;121.10531;0.0;0.0;KTV;0
